"","playerID","fg_playerID","POS","inducted","play_era","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","Name","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","wOBA","WAR","wRC+","Spd","Def","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"645","herzobu01",1005745,"2B","0","Live Ball",0,185,5031,2804,3949,407,508,0,0,0,0,0,"0","No","No","No","No","No","No","Buck Herzog",1493,5284,6047,1370,1084,191,75,20,705,445,427,0,307,120,0,216,0,312,53,0.259,0.071,0.054,1.23,0.329,0.335,0.664,0.076,0.274,0.325,28.6,98,6.5,71.5,99,92,66,101,96,85,96,0,0,0,0,0,0
"646","higgibo02",469,"LF","0","Steroids",83,1239,32631,2588,124,64,20,0,0,0,0,0,"0","No","No","No","No","No","No","Bobby Higginson",1362,4910,5664,1336,846,270,33,187,736,709,649,36,796,37,52,12,83,91,53,0.272,0.115,0.141,0.82,0.358,0.455,0.813,0.183,0.289,0.354,17.8,111,4.5,-93.2,100,128,88,105,105,112,96,0,0,0,0,0,0
"647","hinchbi01",1005839,"OF","0","Live Ball",0,449,11994,1900,333,119,67,0,0,0,0,0,"0","No","No","No","No","No","No","Bill Hinchman",908,3043,3485,793,576,128,69,20,364,369,298,0,174,48,0,96,0,85,17,0.261,0.086,0.102,0.87,0.336,0.368,0.704,0.107,0.316,0.344,15.3,119,6.1,-42.4,103,125,116,107,112,143,113,0,0,0,0,0,0
"648","hoopeha01",1006002,"OF","1","Live Ball",0,224,6039,3981,344,151,81,0,0,0,0,0,"0","No","No","No","No","No","No","Harry Hooper",2309,8785,10244,2466,1842,389,160,75,1429,817,1136,0,412,76,0,247,0,375,121,0.281,0.111,0.052,2.23,0.368,0.387,0.755,0.106,0.294,0.363,52.4,116,6.5,-30.5,103,131,70,107,106,115,99,0,0,0,0,0,0
"649","hornsro01",1006030,"2B","1","Live Ball",3,0,0,4495,6842,500,1127,0,0,0,0,0,"2","No","No","Yes","Yes","No","No","Rogers Hornsby",2259,8173,9475,2930,1919,541,169,301,1579,1584,1038,0,679,48,0,216,3,135,64,0.358,0.11,0.072,1.53,0.434,0.577,1.01,0.218,0.365,0.459,129.1,170,5.6,126.5,126,148,108,126,146,198,122,0,0,2,0,0,0
"650","howear01",1006092,"3B","0","Free Agency",70,708,18906,1763,1597,69,293,0,0,0,0,0,"0","No","No","No","No","No","No","Art Howe",891,2626,2954,682,477,139,23,43,268,293,275,47,287,9,25,16,70,10,10,0.26,0.093,0.097,0.96,0.329,0.379,0.708,0.12,0.275,0.316,13.6,102,3,30.5,98,106,78,99,97,96,96,0,0,0,0,0,0
"651","huffau01",1213,"RF","0","Modern",160,1181,30312,5159,921,85,459,0,0,0,0,0,"0","No","No","No","No","No","No","Aubrey Huff",1681,6104,6786,1699,1073,360,24,242,806,904,571,80,907,48,63,0,160,37,25,0.278,0.084,0.134,0.63,0.342,0.464,0.806,0.186,0.29,0.345,17.3,111,3.1,-138.9,104,99,80,102,109,118,97,0,0,0,0,1,0
"652","huggimi01",1006148,"2B","0","Dead Ball",0,922,24144,3450,4725,380,597,0,0,0,0,0,"0","No","No","No","No","No","No","Miller Huggins",1586,5558,6800,1474,1269,146,50,9,948,318,1003,0,312,47,0,192,0,324,12,0.265,0.148,0.091,1.83,0.382,0.314,0.696,0.049,0.303,0.35,39,111,5.6,36.5,102,187,104,117,92,60,105,0,0,0,0,0,0
"653","irwinch01",1006278,"3B","0","Dead Ball",0,0,25419,1473,2065,321,173,0,0,0,0,0,"0","No","No","No","No","No","No","Charlie Irwin",989,3679,4095,981,775,144,46,16,555,488,286,0,42,61,0,69,0,180,0,0.267,0.07,0.035,2.4,0.33,0.344,0.674,0.077,0.299,0.326,8.7,84,6.4,32.1,92,91,75,94,90,83,95,0,0,0,0,0,0
"654","jacksjo01",1006301,"OF","0","Live Ball",0,29,762,2646,198,107,48,0,0,0,0,0,"0","No","No","No","No","No","No","Joe Jackson",1332,4981,5690,1772,1243,307,168,54,873,785,519,0,158,59,0,131,0,202,61,0.356,0.091,0.037,2.53,0.423,0.517,0.94,0.162,0.351,0.443,60.4,165,6.5,-49.1,133,108,44,125,146,188,121,0,0,0,0,0,0
"655","jacksso01",1006313,"CF","0","Expansion",52,747,20417,1392,1820,158,282,0,0,0,0,0,"0","No","No","No","No","No","No","Sonny Jackson",936,3055,3390,767,651,81,28,7,396,162,250,11,265,11,17,57,52,126,51,0.251,0.074,0.078,0.94,0.308,0.303,0.611,0.052,0.271,0.281,0.5,74,5.9,-20.7,96,88,57,95,79,42,95,0,0,0,0,0,0
"656","jennihu01",1006396,"SS","1","Dead Ball",0,2,33093,5576,3445,552,582,0,0,0,0,0,"0","No","No","No","No","No","No","Hughie Jennings",1284,4904,5639,1527,1189,232,88,18,994,840,347,0,117,287,0,101,0,359,0,0.311,0.062,0.04,1.15,0.39,0.406,0.796,0.094,0.33,0.385,44.9,119,7.7,107.7,109,79,65,111,107,100,109,0,0,0,0,0,0
"657","johnsde01",1006444,"LF","0","Expansion",164,1280,33881,7038,974,104,629,0,0,0,0,0,"0","No","No","No","No","No","No","Deron Johnson",1765,5941,6619,1447,922,247,33,245,706,923,584,54,1319,20,61,13,165,11,18,0.244,0.088,0.199,0.44,0.31,0.42,0.73,0.176,0.271,0.326,9.7,102,2.6,-144.2,94,104,148,95,109,140,95,0,0,0,0,0,0
"658","jonesfi01",1006555,"OF","0","Dead Ball",0,747,46350,3584,228,150,70,0,0,0,0,0,"0","No","No","No","No","No","No","Fielder Jones",1788,6747,7894,1920,1618,206,75,21,1180,631,817,0,15,76,0,254,0,359,0,0.285,0.103,0.033,3.27,0.368,0.347,0.715,0.062,0.358,0.351,45.1,116,6.2,9.6,105,153,65,112,97,75,116,0,0,0,0,0,0
"659","jordati01",1006619,"1B","0","Dead Ball",0,509,13623,5134,228,112,208,0,0,0,0,0,"0","No","No","No","No","No","No","Tim Jordan",540,1813,2124,474,344,74,24,32,220,232,254,0,2,9,0,48,0,48,0,0.261,0.12,0.4,0,0.355,0.382,0.737,0.12,0,0.364,11.8,133,4.9,-39,104,157,480,112,119,171,0,0,0,0,0,0,0
"660","jorgemi01",1006622,"LF","0","Free Agency",64,815,24330,6983,546,54,602,0,0,0,0,0,"0","No","No","No","No","No","No","Mike Jorgensen",1633,3421,4034,833,593,132,13,95,429,426,532,52,589,25,25,31,64,58,44,0.243,0.132,0.146,0.9,0.347,0.373,0.72,0.129,0.267,0.33,10.9,103,3.5,-34.8,92,148,116,105,97,106,94,0,1,0,0,0,0
"661","judgejo01",1006644,"1B","0","Live Ball",3,0,0,19265,1301,142,1500,0,0,0,0,0,"0","No","No","No","No","No","No","Joe Judge",2171,7898,9171,2352,1689,433,159,71,1184,1034,965,0,478,51,0,257,3,213,92,0.298,0.105,0.052,2.02,0.378,0.42,0.798,0.122,0.31,0.374,45.9,115,5.9,-49.3,104,122,78,107,106,111,103,0,0,0,0,0,0
"662","kammwi01",1006683,"3B","0","Live Ball",0,0,0,2151,3345,185,299,0,0,0,0,0,"0","No","No","No","No","No","No","Willie Kamm",1693,5851,6935,1643,1181,348,85,29,802,826,824,0,405,22,0,238,0,126,84,0.281,0.119,0.058,2.03,0.372,0.384,0.756,0.103,0.298,0.357,32.4,100,5,93.8,97,132,90,103,93,85,98,0,0,0,0,0,0
"663","karroer01",659,"1B","0","Steroids",181,1661,43608,14056,1359,111,1257,0,0,0,0,0,"0","No","No","No","No","No","No","Eric Karros",1755,6441,7100,1724,1105,324,11,284,797,1027,552,21,1167,31,76,0,181,59,30,0.268,0.078,0.164,0.47,0.325,0.454,0.779,0.186,0.284,0.338,17.8,108,2.8,-110.6,99,85,103,95,107,121,95,0,0,0,0,1,0
"664","keelewi01",1006747,"OF","1","Dead Ball",0,731,54078,3170,363,167,66,0,0,0,0,0,"0","No","No","Yes","No","No","No","Willie Keeler",2123,8591,9594,2932,2513,241,145,33,1719,810,524,0,36,129,0,350,0,495,0,0.341,0.055,0.017,3.58,0.388,0.415,0.802,0.073,0.375,0.383,55.7,124,7.2,-78.5,124,77,35,115,114,81,120,0,0,0,0,0,0
"665","kellejo01",1006776,"OF","1","Dead Ball",0,389,46890,5562,601,226,201,0,0,0,0,0,"0","No","No","No","No","No","No","Joe Kelley",1853,7006,8120,2220,1603,358,194,65,1421,1194,911,0,163,82,0,121,0,443,0,0.317,0.112,0.059,2.3,0.402,0.451,0.853,0.134,0.358,0.405,54.9,130,7.5,-67.7,112,144,116,116,120,146,117,0,0,0,0,0,0
"666","kellyge01",1006799,"1B","1","Live Ball",0,0,0,14690,1376,152,1197,0,0,0,0,0,"0","No","No","No","No","No","No","George Kelly",1622,5993,6565,1778,1217,337,76,148,819,1020,386,0,694,28,0,158,0,65,43,0.297,0.059,0.106,0.56,0.342,0.452,0.794,0.156,0.316,0.363,29.2,109,4.7,-4.4,101,80,166,98,110,135,104,0,0,0,0,0,0
"667","kellyki01",1006806,"OF","1","Dead Ball",0,0,38745,3573,1739,849,145,420,0,308,258,0,"0","No","No","No","No","No","No","King Kelly",1455,5894,6455,1813,1283,359,102,69,1357,950,549,0,418,12,0,0,0,368,0,0.308,0.085,0.065,1.31,0.368,0.438,0.806,0.131,0.323,0.375,45.1,131,7.7,-60.4,119,135,82,120,125,142,115,0,0,0,0,0,0
"668","kennejo03",1006844,"3B","0","Expansion",48,560,16169,886,1456,115,239,0,0,0,0,0,"0","No","No","No","No","No","No","John Kennedy",856,2110,2324,475,349,77,17,32,237,185,142,10,461,25,11,36,48,14,10,0.225,0.061,0.198,0.31,0.281,0.323,0.604,0.098,0.272,0.274,-2.9,70,4.4,-18.7,88,70,144,87,84,76,98,0,0,0,0,0,0
"669","killebi01",1006902,"C","0","Live Ball",0,72,1830,4833,1319,148,129,58,0,133,100,0,"0","No","No","No","No","No","No","Bill Killefer",1035,3150,3400,751,640,86,21,4,237,240,113,0,126,35,0,102,0,39,8,0.238,0.033,0.04,0.8,0.273,0.283,0.555,0.044,0.257,0.27,0.3,61,3.8,49.9,90,47,49,84,81,51,90,0,0,0,0,0,0
"670","klingjo01",1007008,"C","0","Dead Ball",0,627,25143,5577,1564,217,132,127,0,942,906,0,"0","No","No","No","No","No","No","Johnny Kling",1260,4241,4640,1151,889,181,61,20,474,513,281,0,114,12,0,106,0,123,0,0.271,0.061,0.094,0.91,0.318,0.357,0.675,0.086,0.29,0.326,21.3,100,5.5,45.6,103,79,108,97,104,109,99,0,0,0,0,0,0
"671","knabeot01",1007024,"2B","0","Dead Ball",0,524,13929,2755,3595,290,485,0,0,0,0,0,"0","No","No","No","No","No","No","Otto Knabe",1278,4469,5255,1103,869,178,48,8,572,365,485,0,191,36,0,265,0,143,0,0.247,0.092,0.053,1.81,0.325,0.313,0.639,0.067,0.267,0.316,12.8,89,5.4,17.8,94,112,61,99,90,79,92,0,0,0,0,0,0
"672","koscoan01",1007115,"RF","0","Expansion",58,477,12406,1220,73,23,48,0,0,0,0,0,"0","No","No","No","No","No","No","Andy Kosco",658,1963,2102,464,308,75,8,73,204,267,99,18,350,6,19,15,58,5,8,0.236,0.047,0.167,0.28,0.273,0.394,0.667,0.158,0.251,0.298,2.1,92,2.5,-21.3,94,53,121,85,105,129,91,0,0,0,0,0,0
"673","kressre01",1007160,"SS","0","Integration",18,0,0,3985,2939,343,747,0,0,0,0,0,"0","No","No","No","No","No","No","Red Kress",1391,5087,5664,1454,1009,298,58,89,691,799,474,0,453,6,0,97,18,47,56,0.286,0.084,0.08,1.05,0.347,0.42,0.767,0.134,0.3,0.352,13.1,94,4.1,-5.4,99,90,114,97,100,102,100,0,0,0,0,0,0
"674","kuheljo01",1007202,"1B","0","Integration",74,0,0,19386,1163,173,1769,0,0,0,0,0,"0","No","No","No","No","No","No","Joe Kuhel",2104,7984,9095,2212,1558,412,111,131,1236,1049,980,0,612,39,0,92,74,178,90,0.277,0.108,0.067,1.6,0.359,0.406,0.765,0.129,0.287,0.358,28.1,105,5.5,-95.9,99,111,87,102,100,103,98,0,0,0,0,0,0
"675","lajoina01",1007259,"2B","1","Dead Ball",0,935,47190,8520,6691,518,1211,0,0,0,0,0,"1","No","Yes","Yes","Yes","No","No","Nap Lajoie",2480,9589,10460,3242,2339,657,163,83,1504,1599,516,0,85,134,0,221,0,380,21,0.338,0.049,0.04,1.07,0.38,0.467,0.847,0.128,0.295,0.401,102.2,144,6.3,86.3,127,69,49,116,134,155,103,0,0,0,0,0,0
"676","langebi01",1007315,"OF","0","Dead Ball",0,0,21360,2117,387,183,76,7,0,13,11,0,"0","No","No","No","No","No","No","Bill Lange",811,3195,3609,1055,803,133,80,39,689,578,350,0,86,25,0,39,0,399,0,0.33,0.097,0.041,2.65,0.401,0.459,0.859,0.128,0.337,0.406,24.8,122,8.3,-17.4,112,117,85,110,116,129,109,0,0,0,0,0,0
"677","lanieha01",1007324,"SS","0","Expansion",135,1059,28322,2041,3408,140,598,0,0,0,0,0,"0","No","No","No","No","No","No","Hal Lanier",1196,3703,3940,843,704,111,20,8,297,273,136,25,436,4,19,78,135,11,11,0.228,0.035,0.111,0.31,0.255,0.275,0.529,0.047,0.255,0.238,-0.8,49,3.1,97.8,88,41,80,79,71,37,89,0,0,0,0,0,0
"678","lathaar01",1007371,"3B","0","Dead Ball",0,0,42777,2080,3656,844,267,18,0,0,0,0,"0","No","No","No","No","No","No","Arlie Latham",1627,6822,7502,1833,1476,245,85,27,1478,563,588,0,239,85,0,7,0,739,0,0.269,0.078,0.058,1.63,0.334,0.341,0.676,0.073,0.282,0.326,40.9,95,7.7,138.8,101,100,92,101,95,78,96,0,0,0,0,0,0
"679","leachfr01",1007424,"OF","0","Live Ball",0,0,0,2189,94,52,51,0,0,0,0,0,"0","No","No","No","No","No","No","Freddy Leach",991,3733,3996,1147,826,196,53,72,543,509,163,0,189,27,0,73,0,32,4,0.307,0.041,0.047,0.86,0.341,0.446,0.787,0.139,0.31,0.358,7.8,98,4.9,-43.2,105,53,75,96,107,112,101,0,0,0,0,0,0
"680","leachto01",1007428,"OF","0","Dead Ball",0,985,39972,4008,2460,459,168,0,0,0,0,0,"0","No","No","No","No","No","No","Tommy Leach",2156,7959,9051,2143,1642,266,172,63,1355,810,820,0,278,32,0,240,0,361,14,0.269,0.091,0.087,1.37,0.34,0.37,0.71,0.1,0.281,0.344,52.1,110,7.3,71.6,102,118,101,104,108,127,97,0,0,0,0,0,0
"681","lewisdu01",1007579,"OF","0","Live Ball",0,148,3987,2657,210,123,40,0,0,0,0,0,"0","No","No","No","No","No","No","Duffy Lewis",1459,5351,6007,1518,1123,289,68,38,612,793,352,0,353,40,0,264,0,113,47,0.284,0.059,0.084,0.69,0.333,0.384,0.717,0.101,0.306,0.344,20.4,109,5,-45.5,107,69,103,99,110,122,107,0,0,0,0,0,0
"682","lindsfr01",1007631,"3B","1","Live Ball",35,0,0,2177,1628,136,150,0,0,0,0,0,"0","No","No","No","No","No","No","Freddie Lindstrom",1438,5611,6104,1747,1262,301,81,103,895,779,334,0,276,13,0,146,35,84,10,0.311,0.055,0.045,1.21,0.351,0.449,0.8,0.138,0.314,0.364,30.8,109,5.4,29.6,107,73,68,101,108,112,104,0,0,0,0,0,0
"683","loberha01",1007684,"3B","0","Dead Ball",0,600,15870,1775,2192,247,159,0,0,0,0,0,"0","No","No","No","No","No","No","Hans Lobert",1317,4563,5227,1252,979,159,82,32,640,482,395,0,156,38,0,231,0,316,15,0.274,0.076,0.05,1.54,0.337,0.366,0.703,0.092,0.296,0.342,25.6,108,6.8,-18,106,94,57,103,107,109,102,0,0,0,0,0,0
"684","longhe01",1007731,"SS","0","Dead Ball",0,1,49722,4450,6335,1096,785,0,0,0,0,0,"0","No","No","No","No","No","No","Herman Long",1874,7674,8493,2127,1597,342,97,91,1455,1055,612,0,261,57,0,150,0,534,0,0.277,0.072,0.055,1.51,0.335,0.383,0.718,0.105,0.303,0.342,41.1,93,7.4,181.6,99,88,83,97,102,112,103,0,0,0,0,0,0
"685","lowebo01",1007786,"2B","0","Dead Ball",0,232,47610,4226,4756,508,571,0,0,0,0,0,"0","No","No","No","No","No","No","Bobby Lowe",1818,7064,7741,1929,1543,230,85,71,1131,984,473,0,214,71,0,133,0,302,0,0.273,0.061,0.063,1.31,0.325,0.36,0.685,0.087,0.303,0.328,23.5,86,6.4,100.6,97,75,104,94,96,92,102,0,0,0,0,0,0
"686","lowenjo01",1007790,"LF","0","Free Agency",58,837,21937,1803,376,43,78,0,0,0,0,0,"0","No","No","No","No","No","No","John Lowenstein",1368,3476,3988,881,610,137,18,116,510,441,446,30,596,9,30,27,58,128,78,0.253,0.112,0.149,0.75,0.337,0.403,0.741,0.15,0.274,0.335,9.9,109,4.9,-73.7,97,132,118,103,104,118,97,0,0,0,0,0,0
"687","mackco01",1007914,"C","0","Dead Ball",0,0,18513,3321,917,318,101,310,0,752,460,0,"0","No","No","No","No","No","No","Connie Mack",723,2695,2931,659,547,79,28,5,391,265,169,0,127,64,0,3,0,127,0,0.245,0.058,0.043,1.33,0.305,0.3,0.605,0.056,0.255,0.298,3.5,78,6.6,21.5,90,67,68,89,80,56,89,0,0,0,0,0,0
"688","maddoga01",1007948,"CF","0","Free Agency",99,1566,41864,4449,94,78,21,0,0,0,0,0,"0","No","No","No","No","No","No","Garry Maddox",1749,6331,6777,1802,1286,337,62,117,777,754,323,60,781,36,60,25,98,248,92,0.285,0.048,0.115,0.41,0.32,0.413,0.733,0.128,0.307,0.326,33.4,100,5.9,87.3,108,53,92,97,107,104,107,0,8,0,0,0,0
"689","mageesh01",1007965,"OF","0","Dead Ball",0,980,25917,5135,433,168,115,0,0,0,0,0,"0","No","No","No","No","No","No","Sherry Magee",2087,7441,8546,2169,1495,425,166,83,1112,1176,736,0,359,109,0,260,0,441,12,0.291,0.086,0.07,1.34,0.364,0.427,0.79,0.135,0.308,0.381,63.4,134,7.1,-65.1,112,111,83,112,125,165,108,0,0,0,0,0,0
"690","maranra01",1008099,"SS","1","Live Ball",21,0,0,6413,8967,711,1495,0,0,0,0,0,"0","No","No","No","No","Yes","No","Rabbit Maranville",2670,10078,11256,2605,2020,380,177,28,1255,884,839,0,756,39,0,300,21,291,93,0.258,0.075,0.067,1.11,0.318,0.34,0.658,0.081,0.277,0.313,43.1,83,6.2,278.4,92,101,93,94,88,78,93,0,0,0,0,0,0
"691","maxvida01",1008285,"SS","0","Expansion",94,1094,29685,1974,3684,153,714,0,0,0,0,0,"0","No","No","No","No","No","No","Dal Maxvill",1423,3443,3898,748,639,79,24,6,302,252,370,49,538,8,23,54,94,7,11,0.217,0.095,0.138,0.69,0.293,0.259,0.552,0.042,0.254,0.255,6.9,58,2.9,128.2,84,113,101,90,68,34,89,0,1,0,0,0,0
"692","mayje01",1008302,"C","0","Expansion",42,454,12002,2649,248,29,36,41,69,174,129,6,"0","No","No","No","No","No","No","Jerry May",556,1527,1716,357,269,63,10,15,120,130,157,48,293,11,13,8,42,1,2,0.234,0.091,0.171,0.54,0.307,0.318,0.625,0.084,0.278,0.278,5.6,77,2.3,39.4,91,110,124,96,85,70,98,0,0,0,0,0,0
"693","mcaleji01",1008322,"OF","0","Dead Ball",0,0,26883,2469,155,155,36,0,0,0,0,0,"0","No","No","No","No","No","No","Jimmy McAleer",1018,3977,4414,1007,842,114,39,12,619,469,365,0,290,38,0,34,0,262,0,0.253,0.083,0.075,1.08,0.322,0.311,0.632,0.057,0.276,0.312,5.2,78,6.7,9.4,90,95,124,92,82,58,94,0,0,0,0,0,0
"694","mccarto01",1008379,"OF","1","Dead Ball",0,0,33669,2184,465,337,82,0,0,0,0,0,"0","No","No","No","No","No","No","Tommy McCarthy",1275,5128,5739,1496,1207,192,53,44,1069,735,537,0,163,50,0,24,0,468,0,0.292,0.094,0.037,2.62,0.364,0.376,0.74,0.084,0.296,0.358,23.3,105,7.3,-36.9,107,109,57,106,102,88,100,0,0,0,0,0,0
"695","mcgrajo01",1008542,"3B","0","Dead Ball",0,2,26757,1408,2288,413,182,0,0,0,0,0,"0","No","No","No","No","No","No","John McGraw",1099,3924,4926,1309,1105,121,70,13,1024,462,836,0,74,134,0,32,0,436,0,0.334,0.17,0.033,4.15,0.466,0.41,0.876,0.076,0.335,0.433,48.9,142,7.5,35.6,116,216,57,131,107,78,111,0,0,0,0,0,0
"696","mcinnst01",1008569,"1B","0","Live Ball",0,24,810,20120,1409,194,1328,0,0,0,0,0,"0","No","No","No","No","No","No","Stuffy McInnis",2127,7822,8623,2405,1972,312,101,20,872,1063,380,0,189,38,0,383,0,172,59,0.307,0.044,0.026,1.57,0.343,0.381,0.723,0.073,0.313,0.344,29,104,5,-36.6,112,54,34,100,103,78,106,0,0,0,0,0,0
"697","mckecbi01",1008582,"3B","0","Live Ball",0,59,1584,1626,1600,156,197,0,0,0,0,0,"0","No","No","No","No","No","No","Bill McKechnie",846,2843,3180,713,586,86,33,8,319,240,190,0,199,15,0,132,0,127,4,0.251,0.06,0.063,0.95,0.301,0.313,0.614,0.062,0.268,0.3,7.3,80,5.8,27.9,95,75,74,91,89,70,93,0,0,0,0,0,0
"698","mcleala01",1008622,"C","0","Dead Ball",0,429,11145,3346,915,121,119,65,0,378,356,0,"0","No","No","No","No","No","No","Larry McLean",862,2647,2833,694,572,90,26,6,183,298,136,0,79,9,0,41,0,20,0,0.262,0.048,0.049,0.99,0.301,0.323,0.623,0.06,0.288,0.304,6.6,84,3.3,33.3,100,58,57,91,94,75,99,0,0,0,0,0,0
"699","mcmanma01",1008637,"2B","0","Live Ball",13,0,0,4100,4512,315,774,0,0,0,0,0,"0","No","No","No","No","No","No","Marty McManus",1831,6660,7563,1926,1317,401,88,120,1008,999,675,0,558,30,0,198,13,126,91,0.289,0.089,0.074,1.21,0.357,0.43,0.787,0.141,0.302,0.363,29.7,100,5.2,45.7,99,102,115,100,104,116,99,0,0,0,0,0,0
"700","mcmulke01",1008650,"3B","0","Free Agency",134,1291,34981,1769,2775,165,302,0,0,0,0,0,"0","No","No","No","No","No","No","Ken McMullen",1583,5131,5730,1273,919,172,26,156,568,606,510,47,815,17,38,34,134,20,19,0.248,0.089,0.142,0.63,0.316,0.383,0.699,0.135,0.266,0.315,31.2,104,2.8,101.1,99,100,105,99,102,108,98,0,0,0,0,0,0
"701","mcphebi01",1008675,"2B","1","Dead Ball",0,0,56313,6556,6923,796,1188,0,0,0,0,0,"0","No","No","Yes","No","No","No","Bid McPhee",2135,8291,9409,2250,1706,303,188,53,1678,1067,981,0,229,87,0,50,0,568,0,0.271,0.104,0.049,2.66,0.355,0.372,0.727,0.101,0.29,0.35,62.7,108,8,193.1,101,134,79,106,103,111,99,0,0,0,0,0,0
"702","mcveyca01",1008696,"1B","0","Dead Ball",2,145,13572,2682,319,310,98,119,0,0,0,0,"0","No","No","No","No","No","No","Cal McVey",530,2513,2543,869,682,132,44,11,555,448,30,0,51,0,0,0,0,25,1,0.346,0.012,0.02,0.59,0.354,0.446,0.8,0.101,0.35,0.363,20.6,138,6.6,-3.1,127,57,55,124,132,156,125,0,0,0,0,0,0
"703","meusebo01",1008817,"OF","0","Live Ball",0,0,0,2496,274,129,44,0,0,0,0,0,"0","No","No","No","No","No","No","Bob Meusel",1407,5475,6028,1693,1074,368,95,156,826,1068,375,0,619,21,0,157,0,142,102,0.309,0.062,0.103,0.61,0.356,0.497,0.852,0.187,0.327,0.386,28.7,116,6,-45.8,105,72,163,98,120,157,106,0,0,0,0,0,0
"704","miksied01",1008854,"CF","0","Integration",74,246,7125,1679,1641,121,305,0,0,0,0,0,"0","No","No","No","No","No","No","Eddie Miksis",1042,3053,3338,722,566,95,17,44,383,228,215,6,313,6,2,62,74,52,22,0.236,0.064,0.094,0.69,0.288,0.322,0.61,0.085,0.251,0.283,-4.7,61,4.7,10.5,88,69,96,85,78,59,90,0,0,0,0,0,0
"705","milancl01",1008856,"OF","0","Live Ball",0,419,11100,4095,294,216,58,0,0,0,0,0,"0","No","No","No","No","No","No","Clyde Milan",1982,7359,8312,2100,1738,240,105,17,1004,617,685,0,197,80,0,188,0,495,78,0.285,0.082,0.039,2.03,0.353,0.353,0.706,0.068,0.304,0.344,37.6,110,6.4,-43.3,108,102,48,106,102,82,105,0,0,0,0,0,0
"706","millebi02",1008871,"OF","0","Live Ball",0,0,0,3519,140,107,45,0,0,0,0,0,"0","No","No","No","No","No","No","Bing Miller",1820,6212,6885,1934,1333,389,96,116,946,992,383,0,340,80,0,210,0,127,82,0.311,0.056,0.049,1.13,0.359,0.461,0.82,0.15,0.316,0.374,26.8,107,5.8,-34,107,63,77,100,111,123,103,0,0,0,0,0,0
"707","milledo02",1008885,"1B","0","Live Ball",0,269,7251,9170,2769,318,786,0,0,0,0,0,"0","No","No","No","No","No","No","Dots Miller",1589,5805,6476,1526,1154,232,108,32,711,715,391,0,454,45,0,235,0,177,30,0.263,0.06,0.078,0.78,0.314,0.357,0.671,0.094,0.282,0.324,20.3,95,6.3,19.9,99,78,93,96,101,105,98,0,0,0,0,0,0
"708","milleha01",1008899,"OF","0","Live Ball",0,0,0,575,34,24,8,0,0,0,0,0,"0","No","No","No","No","No","No","Hack Miller",349,1200,1289,387,273,65,11,38,164,205,64,0,103,8,0,17,0,10,9,0.323,0.05,0.08,0.62,0.361,0.49,0.851,0.168,0.33,0.388,6.2,118,3.8,-14.5,109,67,132,102,119,145,107,0,0,0,0,0,0
"709","milleno01",1008916,"RF","0","Expansion",33,319,8695,570,23,18,9,0,0,0,0,0,"0","No","No","No","No","No","No","Norm Miller",540,1364,1561,325,223,68,10,24,166,159,160,15,265,15,10,12,33,16,10,0.238,0.102,0.17,0.6,0.323,0.356,0.678,0.117,0.277,0.31,1.9,97,4.2,-28.9,92,118,123,99,94,98,97,0,0,0,0,0,0
"710","milnejo01",1008965,"LF","0","Free Agency",87,878,22970,4811,313,57,382,0,0,0,0,0,"0","No","No","No","No","No","No","John Milner",1215,3436,3985,855,568,140,16,131,455,498,504,45,473,10,28,7,87,31,22,0.249,0.126,0.119,1.07,0.344,0.413,0.757,0.164,0.253,0.343,12.8,114,3.1,-71.8,94,142,95,104,107,134,89,0,0,0,0,0,0
"711","moranpa01",1009152,"C","0","Dead Ball",0,470,18516,3603,1093,135,84,97,0,792,674,0,"0","No","No","No","No","No","No","Pat Moran",817,2634,2864,618,474,102,24,18,198,261,142,0,36,37,0,51,0,55,0,0.235,0.05,0.1,0.58,0.283,0.312,0.595,0.077,0.235,0.289,5.3,79,4.3,26.2,90,67,116,87,92,101,82,0,0,0,0,0,0
"712","morriha02",1009209,"1B","0","Steroids",105,938,24947,7459,686,53,670,0,0,0,0,0,"0","No","No","No","No","No","No","Hal Morris",1246,3998,4443,1216,873,246,21,76,535,513,356,55,548,22,39,28,105,45,24,0.304,0.08,0.123,0.65,0.361,0.433,0.794,0.129,0.334,0.349,14.6,111,3.9,-58.6,113,90,80,107,105,90,112,0,0,0,0,0,0
"713","mostijo01",1009255,"OF","0","Live Ball",0,0,0,2588,137,85,31,0,0,0,0,0,"0","No","No","No","No","No","No","Johnny Mostil",972,3507,4096,1054,740,209,82,23,618,376,415,0,336,70,0,104,0,176,105,0.301,0.101,0.082,1.24,0.386,0.427,0.812,0.126,0.328,0.38,23,113,7.2,20.9,102,115,133,106,104,109,107,0,0,0,0,0,0
