"","playerID","fg_playerID","POS","inducted","play_era","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","PA","BA","1B","SLG","OBP","OPS","SO%","BB%","BB:SO","Range","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","ISO","BABIP","wOBA","WAR","wRC+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"693","maxvida01",1008285,"SS","0","Expansion",1423,3443,302,748,79,24,6,252,7,11,370,538,49,8,54,23,94,1094,29685,1974,3684,153,714,0,0,0,0,0,3844,0.217252396166134,639,0.259366831251815,0.292924037460978,0.552290868712793,0.139958376690947,0.0962539021852237,0.687732342007435,3.97610681658468,"0","No","No","No","No","No","No",0.042,0.254,0.255,6.9,58,NA,1,NA,NA,NA,NA
"694","mayje01",1008302,"C","0","Expansion",556,1527,120,357,63,10,15,130,1,2,157,293,48,11,8,13,42,454,12002,2649,248,29,36,41,69,174,129,6,1708,0.233791748526523,269,0.317616240995416,0.307377049180328,0.624993290175744,0.171545667447307,0.09192037470726,0.535836177474403,5.21043165467626,"0","No","No","No","No","No","No",0.084,0.278,0.278,5.6,77,NA,NA,NA,NA,NA,NA
"695","mcaleji01",1008322,"OF","0","Dead Ball",1021,3981,620,1008,114,40,11,469,262,0,365,329,0,38,39,0,0,0,26883,2469,155,155,36,0,0,0,0,0,4384,0.253202712886209,843,0.310223561919116,0.321852189781022,0.632075751700138,0.0750456204379562,0.083257299270073,1.10942249240122,2.57002938295788,"0","No","No","No","No","No","No",0.057,0.276,0.312,5.2,78,NA,NA,NA,NA,NA,NA
"696","mccarto01",1008379,"OF","1","Dead Ball",1273,5120,1066,1493,191,53,44,732,468,0,536,185,0,50,33,0,0,0,33669,2184,465,337,82,0,0,0,0,0,5706,0.2916015625,1205,0.375390625,0.364353312302839,0.739743937302839,0.0324220119172801,0.0939362075008763,2.8972972972973,2.08091123330715,"0","No","No","No","No","No","No",0.084,0.296,0.358,23.3,105,NA,NA,NA,NA,NA,NA
"697","mcgrajo01",1008542,"3B","0","Dead Ball",1100,3924,1024,1309,121,70,13,462,436,0,836,155,0,134,46,0,0,2,26757,1408,2288,413,182,0,0,0,0,0,4894,0.333588175331295,1105,0.410040774719674,0.465672251736821,0.875713026456494,0.031671434409481,0.170821413976298,5.39354838709677,3.36,"0","No","No","No","No","No","No",0.076,0.335,0.433,48.9,142,NA,NA,NA,NA,NA,NA
"698","mcinnst01",1008569,"1B","0","Live Ball",2128,7822,872,2405,312,101,20,1063,172,59,380,196,0,38,383,0,0,24,810,20120,1409,194,1328,0,0,0,0,0,8240,0.307466121196625,1972,0.380848887752493,0.342597087378641,0.723445975131134,0.0237864077669903,0.0461165048543689,1.93877551020408,10.1170112781955,"0","No","No","No","No","No","No",0.073,0.313,0.344,29,104,NA,NA,NA,NA,NA,NA
"699","mckecbi01",1008582,"3B","0","Live Ball",846,2843,319,713,86,33,8,240,127,4,190,204,0,15,132,0,0,59,1584,1626,1600,156,197,0,0,0,0,0,3048,0.250791417516708,586,0.312697854379177,0.301181102362205,0.613878956741382,0.0669291338582677,0.0623359580052493,0.931372549019608,3.81323877068558,"0","No","No","No","No","No","No",0.062,0.268,0.3,7.3,80,NA,NA,NA,NA,NA,NA
"700","mcleala01",1008622,"C","0","Dead Ball",862,2647,183,694,90,26,6,298,20,0,136,127,0,9,41,0,0,429,11145,3346,915,121,119,65,0,378,356,0,2792,0.262183604080091,572,0.322629391764261,0.300501432664756,0.623130824429018,0.045487106017192,0.0487106017191977,1.07086614173228,4.9431554524362,"0","No","No","No","No","No","No",0.06,0.288,0.304,6.6,84,NA,NA,NA,NA,NA,NA
"701","mcmanma01",1008637,"2B","0","Live Ball",1831,6660,1008,1926,401,88,120,999,126,91,675,558,0,30,198,0,13,0,0,4100,4512,315,774,0,0,0,0,0,7365,0.289189189189189,1317,0.42987987987988,0.357230142566191,0.787110022446071,0.0757637474541751,0.0916496945010183,1.20967741935484,4.70344074276352,"0","No","No","No","No","No","No",0.141,0.302,0.363,29.7,100,NA,NA,NA,NA,NA,NA
"702","mcmulke01",1008650,"3B","0","Free Agency",1583,5131,568,1273,172,26,156,606,20,19,510,815,47,17,34,38,134,1291,34981,1769,2775,165,302,0,0,0,0,0,5696,0.248099785616839,919,0.38296628337556,0.316011235955056,0.698977519330616,0.143082865168539,0.0895365168539326,0.625766871165644,2.87049905243209,"0","No","No","No","No","No","No",0.135,0.266,0.315,31.2,104,NA,NA,NA,NA,NA,NA
"703","mcphebi01",1008675,"2B","1","Dead Ball",2138,8304,1684,2258,303,189,53,1072,568,0,982,377,0,87,56,0,0,0,56313,6556,6923,796,1188,0,0,0,0,0,9373,0.271917148362235,1713,0.373073217726397,0.354955723887763,0.72802894161416,0.0402219140083218,0.104769017390377,2.60477453580902,6.3044901777362,"0","No","No","Yes","No","No","No",0.101,0.29,0.35,62.7,108,NA,NA,NA,NA,NA,NA
"704","mcveyca01",1008696,"1B","0","Dead Ball",530,2513,555,869,133,44,11,449,26,2,30,51,0,0,0,0,2,145,13572,2682,319,310,98,119,0,0,0,0,2543,0.345801830481496,681,0.446876243533625,0.353519465198584,0.80039570873221,0.0200550530869052,0.0117970900511207,0.588235294117647,5.6622641509434,"0","No","No","No","No","No","No",0.101,0.35,0.363,20.6,138,NA,NA,NA,NA,NA,NA
"705","meusebo01",1008817,"OF","0","Live Ball",1407,5475,826,1693,368,95,156,1068,142,102,375,619,0,21,157,0,0,0,0,2496,274,129,44,0,0,0,0,0,5871,0.309223744292237,1074,0.49662100456621,0.355816726281724,0.852437730847934,0.105433486629194,0.0638732754215636,0.605815831987076,1.96872778962331,"0","No","No","No","No","No","No",0.187,0.327,0.386,28.7,116,NA,NA,NA,NA,NA,NA
"706","miksied01",1008854,"CF","0","Integration",1042,3053,383,722,95,17,44,228,52,22,215,313,6,6,62,2,74,246,7125,1679,1641,121,305,0,0,0,0,0,3276,0.236488699639699,566,0.321978381919424,0.287851037851038,0.609829419770461,0.0955433455433455,0.0656288156288156,0.686900958466454,3.18618042226488,"0","No","No","No","No","No","No",0.085,0.251,0.283,-4.7,61,NA,NA,NA,NA,NA,NA
"707","milancl01",1008856,"OF","0","Live Ball",1982,7359,1004,2100,240,105,17,617,495,78,685,336,0,80,188,0,0,419,11100,4095,294,216,58,0,0,0,0,0,8124,0.285364859355891,1738,0.35344476151651,0.352658788774003,0.706103550290513,0.0413589364844904,0.0843180699162974,2.03869047619048,2.21442986881937,"0","No","No","No","No","No","No",0.068,0.304,0.344,37.6,110,NA,NA,NA,NA,NA,NA
"708","millebi02",1008871,"OF","0","Live Ball",1820,6212,946,1934,389,96,116,992,127,82,383,340,0,80,210,0,0,0,0,3519,140,107,45,0,0,0,0,0,6675,0.311332904056665,1333,0.460882163554411,0.359101123595506,0.819983287149916,0.050936329588015,0.0573782771535581,1.12647058823529,2.01043956043956,"0","No","No","No","No","No","No",0.15,0.316,0.374,26.8,107,NA,NA,NA,NA,NA,NA
"709","milledo02",1008885,"1B","0","Live Ball",1589,5805,711,1526,232,108,32,715,177,30,391,503,0,45,235,0,0,269,7251,9170,2769,318,786,0,0,0,0,0,6241,0.262876830318691,1154,0.356589147286822,0.314372696683224,0.670961843970046,0.0805960583239865,0.0626502163114885,0.777335984095427,7.5135305223411,"0","No","No","No","No","No","No",0.094,0.282,0.324,20.3,95,NA,NA,NA,NA,NA,NA
"710","milleha01",1008899,"OF","0","Live Ball",349,1200,164,387,65,11,38,205,10,9,64,103,0,8,17,0,0,0,0,575,34,24,8,0,0,0,0,0,1272,0.3225,273,0.49,0.360849056603774,0.850849056603774,0.0809748427672956,0.050314465408805,0.621359223300971,1.74498567335244,"0","No","No","No","No","No","No",0.168,0.33,0.388,6.2,118,NA,NA,NA,NA,NA,NA
"711","milleno01",1008916,"RF","0","Expansion",540,1364,166,325,68,10,24,159,16,10,160,265,15,15,12,10,33,319,8695,570,23,18,9,0,0,0,0,0,1549,0.238269794721408,223,0.355571847507331,0.322788896061975,0.678360743569307,0.171078114912847,0.103292446739832,0.60377358490566,1.09814814814815,"0","No","No","No","No","No","No",0.117,0.277,0.31,1.9,97,NA,NA,NA,NA,NA,NA
"712","milnejo01",1008965,"LF","0","Free Agency",1215,3436,455,855,140,16,131,498,31,22,504,473,45,10,7,28,87,878,22970,4811,313,57,382,0,0,0,0,0,3978,0.2488358556461,568,0.413271245634459,0.344142785319256,0.757414030953715,0.118903971845148,0.126696832579186,1.06553911205074,4.21728395061728,"0","No","No","No","No","No","No",0.164,0.253,0.343,12.8,114,NA,NA,NA,NA,NA,NA
"713","moranpa01",1009152,"C","0","Dead Ball",818,2634,198,618,102,24,18,262,55,0,142,327,0,37,51,0,0,470,18516,3603,1093,135,84,97,0,792,674,0,2813,0.234624145785877,474,0.312072892938497,0.283327408460718,0.595400301399215,0.116246000710985,0.0504799146818343,0.434250764525994,5.74083129584352,"0","No","No","No","No","No","No",0.077,0.235,0.289,5.3,79,NA,NA,NA,NA,NA,NA
"714","morriha02",1009209,"1B","0","Steroids",1246,3998,535,1216,246,21,76,513,45,24,356,548,55,22,28,39,105,938,24947,7459,686,53,670,0,0,0,0,0,4415,0.304152076038019,873,0.433216608304152,0.361041902604756,0.794258510908909,0.124122310305776,0.080634201585504,0.64963503649635,6.53691813804173,"0","No","No","No","No","No","No",0.129,0.334,0.349,14.6,111,NA,NA,NA,NA,NA,NA
"715","mostijo01",1009255,"OF","0","Live Ball",972,3507,618,1054,209,82,23,376,176,105,415,336,0,70,104,0,0,0,0,2588,137,85,31,0,0,0,0,0,3992,0.300541773595666,740,0.426575420587397,0.385521042084168,0.812096462671565,0.0841683366733467,0.103957915831663,1.23511904761905,2.80349794238683,"0","No","No","No","No","No","No",0.126,0.328,0.38,23,113,NA,NA,NA,NA,NA,NA
"716","muellbi02",295,"3B","0","Modern",1216,4223,663,1229,265,22,85,493,20,18,543,571,17,35,37,48,105,1073,28887,817,2086,126,216,0,0,0,0,0,4849,0.29102533743784,857,0.424579682690031,0.372654155495979,0.797233838186009,0.11775623839967,0.111981851928233,0.950963222416813,2.38733552631579,"0","No","No","No","No","No","No",0.134,0.316,0.352,23.7,112,NA,NA,NA,NA,1,NA
"717","murphda02",1009352,"2B","0","Dead Ball",1496,5399,705,1563,289,102,44,702,193,0,335,301,0,47,197,0,0,981,32577,2521,2407,231,236,0,0,0,0,0,5781,0.289498055195407,1128,0.405260233376551,0.336446981491091,0.741707214867643,0.052067116415845,0.0579484518249438,1.11295681063123,3.29411764705882,"0","No","No","No","No","No","No",0.116,0.328,0.357,34.5,124,NA,NA,NA,NA,NA,NA
"718","murrare01",1009397,"OF","0","Dead Ball",1264,4334,555,1170,168,96,37,579,321,8,299,381,0,40,113,0,0,620,16506,1994,190,116,30,3,0,12,7,0,4673,0.269958467928011,869,0.378634056299031,0.322918895784293,0.701552952083324,0.0815322062914616,0.0639845923389685,0.784776902887139,1.72784810126582,"0","No","No","No","No","No","No",0.109,0.289,0.34,19.7,107,NA,NA,NA,NA,NA,NA
"719","murreiv01",1009401,"LF","0","Expansion",564,1306,126,308,41,15,33,123,20,13,44,342,9,9,8,5,27,282,8112,921,42,25,33,0,0,0,0,0,1364,0.23583460949464,219,0.366003062787136,0.26466275659824,0.630665819385377,0.250733137829912,0.032258064516129,0.128654970760234,1.70744680851064,"0","No","No","No","No","No","No",0.13,0.294,0.282,1,75,NA,NA,NA,NA,NA,NA
"720","nixonot01",1009608,"CF","0","Steroids",1709,5115,878,1379,142,27,11,318,620,186,585,694,10,5,67,28,72,1203,33822,3313,57,36,9,0,0,0,0,0,5733,0.269599217986315,1199,0.314369501466276,0.343450200593058,0.657819702059333,0.121053549624978,0.102040816326531,0.842939481268012,1.97191339964892,"0","No","No","No","No","No","No",0.045,0.308,0.305,9.8,81,NA,NA,NA,NA,NA,NA
"721","northji01",1009641,"RF","0","Expansion",1392,4692,603,1254,218,42,153,610,39,38,449,635,50,30,15,29,128,1180,32103,2715,73,55,33,0,0,0,0,0,5200,0.267263427109974,841,0.429454390451833,0.333269230769231,0.762723621221064,0.122115384615385,0.0863461538461539,0.707086614173228,2.00287356321839,"0","No","No","No","No","No","No",0.162,0.28,0.342,23,116,NA,NA,NA,NA,NA,NA
"722","northro01",1009643,"OF","0","Integration",1084,3172,385,874,172,28,108,513,7,0,361,297,4,15,14,5,57,3,77,1363,88,43,24,0,0,0,0,0,3553,0.275535939470366,566,0.449558638083228,0.351815367295243,0.801374005378472,0.0835913312693498,0.101604278074866,1.21548821548822,1.33856088560886,"0","No","No","No","No","No","No",0.174,0.276,0.373,13.3,120,NA,NA,NA,NA,NA,NA
"723","o'doule01",1009734,"OF","0","Live Ball",970,3264,624,1140,175,41,113,542,36,0,333,122,0,23,39,0,10,0,0,1591,35,60,6,0,0,0,0,0,3620,0.349264705882353,811,0.531862745098039,0.413259668508287,0.945122413606327,0.0337016574585635,0.0919889502762431,2.72950819672131,1.67628865979381,"0","No","No","No","No","No","No",0.183,0.339,0.426,27,141,NA,NA,NA,NA,NA,NA
"724","o'farbo01",1009740,"C","0","Live Ball",1492,4101,517,1120,201,58,51,549,35,7,547,408,0,11,83,0,11,0,0,4295,980,130,101,54,0,0,0,0,4659,0.273104120946111,810,0.387710314557425,0.360163125134149,0.747873439691574,0.0875724404378622,0.117407168920369,1.3406862745098,3.53552278820375,"0","No","No","No","No","No","No",0.115,0.294,0.353,21.3,100,NA,NA,NA,NA,NA,NA
"725","o'leach01",1009765,"SS","0","Live Ball",955,3232,317,731,104,18,3,220,74,0,164,228,0,32,153,0,0,726,19380,2102,2764,318,253,0,0,0,0,0,3428,0.226175742574257,606,0.272277227722772,0.270420070011669,0.542697297734441,0.0665110851808635,0.0478413068844807,0.719298245614035,5.09528795811518,"0","No","No","No","No","No","No",0.046,0.239,0.267,-0.7,67,NA,NA,NA,NA,NA,NA
"726","o'neipa01",1009818,"RF","0","Steroids",2053,7318,1041,2105,451,21,281,1269,141,73,892,1166,107,22,7,90,221,1868,49287,3915,118,48,36,0,0,0,0,0,8322,0.287646898059579,1352,0.470210440010932,0.362773371785628,0.83298381179656,0.140110550348474,0.107185772650805,0.765008576329331,1.96444227959084,"0","No","No","No","No","No","No",0.183,0.306,0.362,41,120,NA,NA,NA,NA,NA,NA
"727","o'neist01",1009820,"C","0","Live Ball",1590,4795,448,1259,248,34,13,537,30,23,592,383,0,43,130,0,0,0,0,5968,1698,217,194,145,0,0,0,0,5430,0.262565172054223,964,0.336600625651721,0.348802946593002,0.685403572244722,0.0705340699815838,0.10902394106814,1.54569190600522,4.82138364779874,"0","No","No","No","No","No","No",0.074,0.287,0.334,18.4,91,NA,NA,NA,NA,NA,NA
"728","o'rouji01",1009839,"OF","1","Dead Ball",1999,8503,1729,2639,468,149,62,1208,229,12,513,362,0,36,0,0,6,91,53013,5494,949,700,176,203,0,53,46,0,9052,0.310361049041515,1960,0.422321533576385,0.35218736190897,0.774508895485355,0.0399911621741052,0.0566725585505966,1.4171270718232,3.22311155577789,"0","No","No","Yes","No","No","No",0.112,0.319,0.36,52.1,127,NA,NA,NA,NA,NA,NA
"729","paganjo01",1009950,"SS","0","Expansion",1326,3689,387,922,138,26,52,372,46,35,244,510,43,22,39,38,81,954,25723,1470,2292,156,359,0,0,0,0,0,3993,0.249932230956899,706,0.343724586608837,0.297520661157025,0.641245247765862,0.127723516153268,0.061106937139995,0.47843137254902,2.83710407239819,"0","No","No","No","No","No","No",0.094,0.275,0.286,3.5,78,NA,NA,NA,NA,NA,NA
"730","paskedo01",1010042,"OF","0","Live Ball",1716,6017,868,1613,279,77,42,577,293,43,715,784,0,41,224,0,0,344,9225,3851,257,136,59,0,0,0,0,0,6773,0.26807379092571,1215,0.360977231178328,0.349771150155027,0.710748381333355,0.115753728037797,0.105566218809981,0.911989795918367,2.39393939393939,"0","No","No","No","No","No","No",0.093,0.304,0.347,29.4,109,NA,NA,NA,NA,NA,NA
"731","peckiro01",1010116,"SS","0","Live Ball",2012,7233,1006,1876,256,75,48,740,205,70,814,624,0,22,314,0,0,13,354,3930,6338,554,952,0,0,0,0,0,8069,0.259366791096364,1497,0.335407161620351,0.336101127772958,0.671508289393309,0.0773330028504152,0.100879910769612,1.30448717948718,5.10337972166998,"0","No","No","No","No","No","No",0.076,0.281,0.325,41.6,89,NA,NA,1,NA,NA,NA
"732","peitzhe01",1010131,"C","0","Dead Ball",1235,4124,532,1117,191,66,16,560,91,0,410,261,0,34,78,0,0,195,30252,4693,1478,260,199,163,0,1215,928,0,4568,0.270853540252182,844,0.360814742967992,0.341725043782837,0.702539786750829,0.0571366024518389,0.0897548161120841,1.57088122605364,4.99676113360324,"0","No","No","No","No","No","No",0.09,0.284,0.339,15.2,94,NA,NA,NA,NA,NA,NA
"733","perkicy01",1010193,"C","0","Live Ball",1171,3604,329,933,175,35,30,409,18,34,301,221,0,15,95,0,0,0,0,3828,1057,111,103,79,0,0,0,0,3920,0.258879023307436,693,0.351831298557159,0.318622448979592,0.670453747536751,0.0563775510204082,0.0767857142857143,1.36199095022624,4.17164816396243,"0","No","No","No","No","No","No",0.093,0.269,0.317,3.8,75,NA,NA,NA,NA,NA,NA
"734","phillto02",1010300,"LF","0","Steroids",2161,7617,1300,2023,360,50,160,819,177,114,1319,1499,44,42,69,63,127,1903,50617,3564,3491,236,652,0,0,0,0,0,9041,0.265590127346724,1453,0.388998293291322,0.374294878885079,0.763293172176401,0.165800243335914,0.145890941267559,0.879919946631087,3.26469227209625,"0","No","No","No","No","No","No",0.123,0.309,0.347,46.6,112,NA,NA,NA,NA,NA,NA
"735","pierrju01",443,"CF","0","Modern",1994,7525,1075,2217,255,94,18,517,614,203,464,479,8,102,167,20,92,1739,46535,3879,44,40,14,0,0,0,0,0,8111,0.294617940199336,1850,0.360664451827243,0.343114289236839,0.703778741064081,0.0590556035014178,0.0572062630994945,0.968684759916493,1.96740220661986,"0","No","No","No","No","No","No",0.066,0.312,0.315,24,86,NA,NA,NA,NA,NA,NA
"736","pierza.01",746,"C","0","Modern",2059,7290,807,2043,407,24,188,909,15,23,308,895,68,129,28,58,241,1832,49006,12600,823,68,101,102,0,1081,350,0,7785,0.280246913580247,1424,0.42002743484225,0.318561335902376,0.738588770744626,0.114964675658317,0.03956326268465,0.344134078212291,6.51918406993686,"0","No","No","No","No","No","No",0.14,0.296,0.319,20.6,92,NA,NA,NA,NA,NA,NA
"737","pikeli01",1010347,"OF","0","Dead Ball",425,1979,434,638,120,53,21,332,50,15,51,57,0,0,0,0,4,135,11574,823,339,257,40,0,0,0,0,0,2030,0.322385042950985,444,0.468418393127842,0.339408866995074,0.807827260122916,0.0280788177339901,0.0251231527093596,0.894736842105263,2.73411764705882,"0","No","No","No","No","No","No",0.144,0.324,0.358,13.3,136,NA,NA,NA,NA,NA,NA
"738","pippwa01",1010365,"1B","0","Live Ball",1872,6914,974,1941,311,148,90,998,125,60,596,551,0,38,272,0,0,0,0,18779,1152,168,1290,0,0,0,0,0,7548,0.280734741105004,1392,0.407578825571305,0.341149973502915,0.748728799074219,0.0729994700582936,0.0789613142554319,1.08166969147005,10.6469017094017,"0","No","No","No","No","No","No",0.127,0.295,0.353,31.6,104,NA,NA,NA,NA,NA,NA
"739","raderdo02",1010638,"3B","0","Free Agency",1465,5186,631,1302,245,39,155,722,37,33,528,1055,51,40,27,51,142,1379,36793,1526,2913,201,290,0,0,0,0,0,5805,0.25106054762823,863,0.403008098727343,0.32213608957795,0.725144188305293,0.181739879414298,0.0909560723514212,0.500473933649289,3.03003412969283,"0","No","No","No","No","No","No",0.152,0.285,0.327,26.5,105,NA,5,NA,NA,NA,NA
"740","reeseri01",1010778,"1B","0","Expansion",866,2020,248,512,73,17,52,245,16,15,158,270,22,20,11,16,36,460,13529,4109,269,36,353,0,0,0,0,0,2214,0.253465346534653,370,0.383663366336634,0.311653116531165,0.695316482867799,0.121951219512195,0.0713640469738031,0.585185185185185,5.0554272517321,"0","No","No","No","No","No","No",0.13,0.268,0.313,1.9,94,NA,NA,NA,NA,NA,NA
"741","reichri01",1010791,"LF","0","Expansion",997,3307,391,864,109,24,116,445,40,41,263,672,20,66,25,24,90,841,21779,1621,55,30,17,0,0,0,0,0,3660,0.261263985485334,615,0.413970365890535,0.325956284153005,0.739926650043541,0.183606557377049,0.0718579234972678,0.391369047619048,1.68104312938816,"0","No","No","No","No","No","No",0.153,0.294,0.334,13.5,115,NA,NA,NA,NA,NA,NA
"742","remseja01",1010827,"OF","0","Dead Ball",578,2353,366,573,69,39,9,201,14,7,71,131,0,0,0,0,3,100,15441,1319,88,193,23,0,0,0,0,0,2424,0.243518912027199,456,0.317467063323417,0.265676567656766,0.583143630980183,0.054042904290429,0.0292904290429043,0.541984732824427,2.43425605536332,"0","No","No","No","No","No","No",0.073,0.262,0.268,6.4,90,NA,NA,NA,NA,NA,NA
"743","ricesa01",1010900,"OF","1","Live Ball",2404,9269,1514,2987,498,184,34,1078,351,143,708,275,0,56,213,0,0,0,0,4774,278,184,67,0,0,0,0,0,10033,0.322256985651095,2271,0.42669112094077,0.373866241403369,0.800557362344139,0.0274095484899831,0.0705671284760291,2.57454545454545,2.10149750415973,"0","No","No","Yes","No","No","No",0.104,0.33,0.373,50.7,113,NA,NA,NA,NA,NA,NA
"744","richaha01",1010909,"2B","0","Dead Ball",1334,5657,1127,1694,305,126,73,828,207,0,377,446,0,10,0,0,0,0,35523,3243,2525,552,266,17,0,0,0,0,6044,0.299452006363797,1190,0.436627187555241,0.344308405029782,0.780935592585023,0.0737921906022502,0.0623759099933819,0.845291479820628,4.32383808095952,"0","No","No","No","No","No","No",0.136,0.316,0.359,43.6,123,NA,NA,NA,NA,NA,NA
"745","ritchcl01",1010987,"2B","0","Dead Ball",1672,5923,709,1619,216,68,18,675,155,0,607,290,0,72,224,0,0,747,43509,3841,4958,440,619,0,0,0,0,0,6602,0.273341212223535,1317,0.341887556981259,0.348076340502878,0.689963897484137,0.04392608300515,0.0919418358073311,2.09310344827586,5.26255980861244,"0","No","No","No","No","No","No",0.068,NA,0.338,33.2,104,NA,NA,NA,NA,NA,NA
"746","roberda01",1011027,"OF","0","Live Ball",804,2830,366,812,117,44,47,364,94,57,113,262,0,15,76,0,0,0,0,1260,70,63,14,0,0,0,0,0,2958,0.286925795053004,604,0.409187279151943,0.317782285327924,0.726969564479868,0.0885733603786342,0.0382014874915483,0.431297709923664,1.65422885572139,"0","No","No","No","No","No","No",0.122,0.303,0.345,11.4,115,NA,NA,NA,NA,NA,NA
"747","robinbi02",1011054,"LF","0","Free Agency",1472,4364,536,1127,229,29,166,641,71,49,263,820,49,16,37,49,128,1048,29207,3336,267,73,149,0,0,0,0,0,4692,0.258249312557287,703,0.438130155820348,0.299658994032396,0.737789149852744,0.174765558397272,0.0560528559249787,0.320731707317073,2.4476902173913,"0","No","No","No","No","No","No",0.18,0.28,0.326,11.3,102,NA,NA,NA,NA,NA,NA
"748","robinwi01",1011078,"C","0","Dead Ball",1371,5075,637,1388,212,51,18,722,196,0,286,323,0,27,42,0,0,0,33852,5408,1467,434,131,491,0,1586,881,0,5388,0.273497536945813,1107,0.346009852216749,0.315701559020045,0.661711411236793,0.0599480326651819,0.0530809205642168,0.885448916408669,5.0145878920496,"0","No","No","No","No","No","No",0.073,0.312,0.317,12.8,84,NA,NA,NA,NA,NA,NA
"749","roushed01",1011247,"OF","1","Live Ball",1967,7363,1099,2376,339,182,68,981,268,92,484,260,0,53,256,0,0,0,0,4683,230,140,49,0,0,0,0,0,7900,0.322694553850333,1787,0.445878038842863,0.36873417721519,0.814612216058053,0.0329113924050633,0.0612658227848101,1.86153846153846,2.49771225216065,"0","No","No","No","No","No","No",0.123,0.328,0.38,49.7,127,NA,NA,NA,NA,NA,NA
"750","ruelmu01",1011290,"C","0","Live Ball",1468,4514,494,1242,187,29,4,534,61,59,606,238,0,29,143,0,0,0,0,5368,1138,117,137,59,0,0,0,0,5149,0.275143996455472,1022,0.332077979618963,0.364536803262769,0.696614782881733,0.0462225674888328,0.117692755874927,2.54621848739496,4.43188010899183,"0","No","No","No","No","No","No",0.057,0.29,0.337,16.2,89,NA,NA,NA,NA,NA,NA
"751","ryanmi02",1011347,"C","0","Expansion",636,1920,146,370,60,12,28,161,4,4,152,370,23,4,11,11,69,570,15003,3473,325,34,45,40,110,234,181,14,2087,0.192708333333333,270,0.280208333333333,0.252036415908002,0.532244749241335,0.177287973167226,0.0728318160038332,0.410810810810811,5.97169811320755,"0","No","No","No","No","No","No",0.088,0.223,0.241,0.6,48,NA,NA,NA,NA,NA,NA
"752","salmoti01",32,"RF","0","Modern",1672,5934,986,1674,339,24,299,1016,48,42,970,1360,45,67,0,68,98,1259,32884,2695,99,64,23,0,0,0,0,0,7039,0.282103134479272,1012,0.498483316481294,0.385139934649808,0.883623251131102,0.193209262679358,0.137803665293366,0.713235294117647,1.67105263157895,"0","No","No","No","No","No","No",0.216,0.317,0.383,35.4,130,NA,NA,NA,NA,1,NA
"753","schaapa01",1011502,"3B","0","Expansion",1128,3555,436,869,132,26,57,323,43,38,516,466,21,22,26,30,80,1007,26842,775,2112,173,165,0,0,0,0,0,4123,0.244444444444444,654,0.344303797468354,0.34125636672326,0.685560164191614,0.113024496725685,0.125151588649042,1.10729613733906,2.55939716312057,"0","No","No","No","No","No","No",0.1,0.265,0.316,13.7,102,NA,NA,NA,NA,NA,NA
"754","schaege01",1011506,"2B","0","Dead Ball",1150,3784,496,972,117,48,9,309,201,1,333,438,0,13,175,0,0,710,21000,3276,2326,285,316,0,0,0,0,0,4130,0.256871035940803,798,0.320295983086681,0.319128329297821,0.639424312384502,0.106053268765133,0.0806295399515738,0.76027397260274,4.87130434782609,"0","No","No","No","No","No","No",0.063,0.276,0.314,10.3,97,NA,NA,NA,NA,NA,NA
"755","schalra01",1011517,"C","1","Live Ball",1762,5306,579,1345,199,49,11,594,177,69,638,355,0,59,214,0,0,0,0,7168,1811,175,226,98,0,0,0,0,6003,0.253486618921975,1086,0.315680361854504,0.34016325170748,0.655843613561984,0.0591370981176079,0.106280193236715,1.79718309859155,5.09591373439274,"0","No","No","No","No","No","No",0.062,0.27,0.321,22.6,88,NA,NA,NA,NA,NA,NA
"756","schanwa01",1011521,"C","0","Live Ball",1842,5307,769,1506,264,90,59,710,121,49,849,573,0,107,160,0,0,0,0,5622,1565,271,163,131,0,0,0,0,6263,0.283776144714528,1093,0.400791407574901,0.393102347117995,0.793893754692896,0.0914897014210442,0.135558039278301,1.48167539267016,3.90173724212812,"0","No","No","No","No","No","No",0.117,0.31,0.381,41,120,NA,NA,NA,NA,NA,NA
"757","schreos01",1011612,"C","0","Dead Ball",895,3057,304,829,136,31,9,338,52,0,102,146,0,12,45,0,0,435,21786,5270,995,194,103,84,0,850,681,0,3171,0.271180896303566,653,0.344782466470396,0.297382529170609,0.642164995641004,0.0460422579627878,0.032166508987701,0.698630136986301,7,"0","No","No","No","No","No","No",0.074,NA,0.308,7.4,88,NA,NA,NA,NA,NA,NA
"758","schulfr01",1011631,"OF","0","Dead Ball",1806,6533,906,1766,288,124,92,792,233,17,545,757,0,56,279,0,0,768,20598,2689,194,103,41,0,0,0,0,0,7134,0.270319914281341,1262,0.394611969998469,0.33179142136249,0.726403391360959,0.106111578357163,0.076394729464536,0.71994715984148,1.59634551495017,"0","No","No","No","No","No","No",0.124,0.295,0.351,30.8,114,NA,NA,1,NA,NA,NA
